Id,SalePrice
1461,123973.93339
1462,153049.781424
1463,181178.895422
1464,180675.852216
1465,197634.621224
1466,181997.038354
1467,167713.836483
1468,175698.033578
1469,188027.949578
1470,119917.994399
1471,200921.982056
1472,97160.7937394
1473,98336.7363297
1474,154039.883686
1475,148361.193434
1476,376339.184083
1477,256637.064272
1478,311745.12383
1479,279941.898814
1480,461525.741334
1481,317741.295271
1482,208532.607479
1483,173803.642134
1484,176079.986563
1485,173409.041887
1486,194428.285528
1487,309959.307819
1488,233744.593462
1489,203961.782654
1490,188243.347261
1491,192255.425849
1492,98883.2335961
1493,173826.621763
1494,304273.794219
1495,300641.016505
1496,233081.295911
1497,188996.799018
1498,155658.570824
1499,155748.068406
1500,152832.664874
1501,168894.036122
1502,167653.205547
1503,281780.633843
1504,226695.429994
1505,218557.53794
1506,178614.414967
1507,203917.459152
1508,202518.295415
1509,164296.523868
1510,151303.262406
1511,151632.860398
1512,164657.025748
1513,142662.876949
1514,156614.032863
1515,167089.868117
1516,155648.33539
1517,151054.214789
1518,127624.283105
1519,219871.842346
1520,137721.211169
1521,144969.520341
1522,160635.599835
1523,116478.636134
1524,122852.969976
1525,126144.77342
1526,127273.111433
1527,97607.0714533
1528,128591.528226
1529,142866.216615
1530,165746.505914
1531,119924.680266
1532,106187.148715
1533,138258.84445
1534,115241.333142
1535,148826.321569
1536,117400.769652
1537,75783.1347711
1538,173377.570904
1539,221386.699975
1540,111580.36294
1541,141085.367628
1542,141359.388928
1543,224457.186117
1544,75640.2751533
1545,104541.280522
1546,120659.849584
1547,132595.579319
1548,131622.525254
1549,109925.476123
1550,141983.82458
1551,116264.32971
1552,127999.987661
1553,134841.608309
1554,111516.973466
1555,167072.6772
1556,96478.1274227
1557,123752.865474
1558,90499.7705478
1559,109002.406273
1560,147232.163321
1561,134554.090773
1562,125383.225734
1563,122266.141446
1564,163168.740056
1565,155766.105764
1566,222206.506507
1567,75142.6849021
1568,219636.860658
1569,136049.574933
1570,123290.094463
1571,125674.879488
1572,144811.48029
1573,237206.078621
1574,125505.780127
1575,206173.653171
1576,209085.391847
1577,200688.774307
1578,145596.722433
1579,142935.554469
1580,192814.091581
1581,137393.374582
1582,130822.085798
1583,320626.179284
1584,239325.820182
1585,141163.159442
1586,68889.295732
1587,104746.427061
1588,148382.999348
1589,97513.3667468
1590,136986.17586
1591,106553.490271
1592,125009.835346
1593,116848.042229
1594,118279.557653
1595,127292.175767
1596,238959.653113
1597,166939.373454
1598,184041.546655
1599,192422.535282
1600,189748.571919
1601,74389.201652
1602,105541.177101
1603,92753.8671136
1604,285106.515397
1605,257775.589633
1606,167582.595981
1607,158561.828394
1608,214487.666089
1609,195830.298049
1610,158424.980784
1611,148568.782449
1612,159493.845192
1613,160028.720074
1614,122385.32293
1615,85621.3025387
1616,81426.0278227
1617,86948.8958081
1618,126348.414604
1619,130023.716896
1620,146736.71957
1621,137686.109926
1622,152141.560204
1623,278214.987859
1624,209114.349564
1625,125481.562047
1626,170235.811266
1627,186316.70541
1628,287604.377925
1629,173483.131111
